251,111,63,21,77,28,73,94,46,54,66,17,70
252,112,47,6,99,86,22,126,2,116,7,74,23
253,110,66,8,69,60,96,27,92,74,33,75,10
254,106,69,42,10,70,111,29,88,45,56,64,30
255,118,6,69,17,146,7,103,40,91,7,114,2
256,119,8,74,56,95,18,62,103,10,103,21,51
257,112,65,32,21,74,49,106,44,84,29,88,16
258,115,26,138,1,81,54,7,111,7,60,60,60
259,100,69,45,80,65,10,116,31,90,32,80,2
260,118,12,146,23,46,32,74,49,87,25,102,6
261,99,66,41,85,62,62,61,43,25,94,41,41
262,113,65,27,93,45,90,64,5,67,61,63,27
263,99,71,64,44,28,101,32,114,19,76,24,48
264,105,65,65,42,79,8,85,26,112,33,88,12
265,115,31,81,33,50,49,75,88,41,70,9,78
266,108,71,3,61,77,45,63,22,84,91,88,7
267,116,9,67,80,25,57,46,119,52,53,74,22
268,119,2,77,90,43,67,54,14,131,9,111,3
269,111,57,86,17,101,14,85,65,54,71,33,26
270,105,93,15,80,57,42,89,52,14,111,3,59
271,110,88,2,131,25,42,82,41,68,61,51,19
272,112,67,3,90,62,18,96,79,13,60,60,60
273,84,48,64,42,83,63,64,64,63,83,49,13
274,112,46,4,81,34,77,100,12,101,71,58,24
275,99,44,41,66,87,81,48,23,51,60,60,60
276,115,21,115,19,76,66,57,14,114,7,115,1
277,114,38,102,14,59,70,38,108,33,59,58,27
278,115,42,44,96,46,38,88,23,69,34,107,18
279,118,11,74,35,111,37,56,38,80,90,23,47
280,109,70,3,136,11,86,60,57,24,92,22,50
281,115,33,64,26,70,22,100,25,93,33,129,10
282,105,73,11,64,52,74,55,100,10,103,23,50
283,110,65,40,41,62,60,61,32,120,16,99,14
284,105,74,4,152,10,87,17,61,30,60,60,60
285,110,44,45,20,83,50,89,48,99,27,98,7
286,108,90,50,36,79,96,3,83,33,79,4,59
287,110,48,33,66,85,42,33,78,84,42,68,31
288,102,49,83,62,61,62,32,55,52,45,116,1
289,101,95,63,13,102,12,106,58,58,33,27,52
290,110,45,60,9,100,45,18,102,23,98,62,48
291,117,25,29,121,26,72,16,112,45,96,2,59
292,95,48,64,63,83,85,40,60,61,60,12,49
293,105,49,44,3,122,37,85,24,127,10,113,1
294,104,43,69,63,4,75,40,111,27,113,24,47
295,108,84,16,63,25,95,17,103,69,37,92,11
296,109,74,52,10,94,42,46,74,76,42,81,20
297,106,66,42,42,49,31,88,33,94,57,107,5
298,117,24,34,98,37,60,91,83,35,71,25,45
299,114,64,41,26,111,55,50,68,11,60,60,60
300,117,24,86,47,124,12,53,35,42,60,60,60
301,106,52,28,109,21,47,89,15,100,83,18,52
302,117,23,87,66,17,102,16,76,36,77,81,22
303,105,90,13,101,73,36,51,56,38,80,27,50
304,110,67,58,66,46,71,49,52,40,87,38,36
305,110,87,16,98,79,25,42,93,18,106,17,29
306,100,85,85,63,63,40,41,60,61,10,100,12
307,114,45,22,31,136,41,55,77,31,105,9,54
308,104,48,67,7,76,82,37,98,2,133,13,53
309,104,95,5,61,83,23,95,75,41,68,24,46
310,117,23,35,92,75,35,59,54,109,3,113,5
311,114,51,28,113,47,74,34,34,83,77,9,56
312,103,70,82,13,124,18,66,49,29,88,38,40
313,116,48,93,6,69,65,6,105,65,47,91,9
314,101,48,89,35,81,16,56,110,4,60,60,60
315,110,58,87,10,78,83,45,59,22,106,4,58
316,87,92,86,62,63,62,41,41,65,23,97,1
317,116,35,105,53,63,17,102,21,58,63,54,33
318,100,90,44,43,62,16,91,68,47,81,34,44
319,115,54,32,81,88,61,68,7,96,46,65,7
320,99,91,44,42,62,54,64,45,78,42,72,27
321,103,91,42,59,11,62,78,35,117,2,119,1
322,97,97,63,29,73,77,10,83,33,94,9,55
323,116,43,19,46,70,66,41,101,39,88,53,38
324,115,21,93,26,69,37,118,1,94,60,65,21
325,117,17,53,73,92,19,109,53,61,55,17,54
326,108,71,40,1,79,52,82,51,103,27,82,24
327,112,67,7,113,2,89,71,95,12,90,56,6
328,119,3,141,41,39,82,33,74,8,60,60,60
329,112,65,19,98,74,26,56,68,61,1,110,30
330,99,43,66,83,66,30,112,1,73,43,91,13
331,106,86,83,62,62,23,40,73,13,108,5,59
332,117,6,65,88,74,24,97,20,76,39,107,7
333,97,45,45,64,63,61,63,81,13,90,85,13
334,109,68,28,30,94,33,38,79,75,50,84,32
335,115,63,14,51,33,127,42,78,17,60,60,60
336,95,94,42,82,62,60,61,62,20,68,26,48
337,107,66,39,57,18,150,10,88,5,60,60,60
338,117,44,42,54,76,61,52,78,30,79,71,16
339,117,25,66,32,110,16,82,87,5,60,60,60
340,102,65,67,40,54,26,74,111,1,112,66,2
341,103,89,85,55,12,112,9,94,1,115,14,31
342,108,68,43,36,10,110,9,106,27,87,63,53
343,108,71,9,68,49,80,28,117,23,86,3,78
344,112,41,27,43,78,49,97,84,9,60,60,60
345,118,2,150,32,53,69,30,45,41,60,60,60
346,105,42,43,62,86,61,33,48,92,54,72,22
347,102,44,61,42,66,64,11,126,52,75,46,31
348,118,41,1,96,92,29,51,102,10,60,60,60
349,107,49,30,68,63,6,122,39,66,89,41,40
350,116,22,42,93,61,16,116,23,103,21,102,5
351,116,22,86,87,62,20,88,43,38,59,82,17
352,99,47,67,86,18,94,15,91,7,104,67,25
353,103,66,46,63,36,58,71,82,31,103,39,22
354,105,88,63,27,74,54,15,68,55,104,15,52
355,107,69,47,35,42,117,12,114,39,30,107,1
356,100,71,46,37,93,37,47,67,99,3,117,3
357,104,65,90,46,82,22,73,40,78,39,80,1
358,113,43,34,87,55,63,9,104,23,101,55,33
359,108,71,6,91,8,120,31,83,73,13,109,7
360,109,43,45,34,102,33,76,48,98,37,69,26
361,119,2,69,97,32,79,50,106,17,107,6,36
362,111,44,49,45,75,36,40,75,55,64,94,32
363,100,94,41,42,62,2,116,7,98,73,50,35
364,103,45,69,33,24,119,23,87,34,83,82,18
365,110,67,24,93,80,49,70,21,77,18,103,8
366,117,9,112,66,33,50,59,65,68,1,102,38
367,109,45,31,85,27,52,108,9,133,6,102,13
368,100,70,67,63,53,49,36,87,35,97,17,46
369,115,50,25,76,38,120,38,75,4,116,4,59
370,111,47,51,98,29,101,4,74,11,97,42,55
371,100,46,43,85,64,61,6,110,52,65,66,22
372,114,65,1,114,66,78,36,62,7,103,29,45
373,112,67,15,71,41,67,20,84,41,73,105,24
374,99,65,90,44,11,106,8,133,8,106,22,28
375,117,15,102,62,9,112,5,128,23,74,28,45
376,108,47,64,11,126,9,72,43,112,14,108,6
377,108,86,16,77,45,98,31,72,12,108,13,54
378,108,72,54,14,66,56,108,3,114,18,91,16
379,98,69,65,64,63,2,133,8,99,40,74,5
380,110,66,33,58,98,68,63,9,74,40,78,23
381,113,85,33,18,60,101,17,108,13,92,38,42
382,95,70,42,63,82,63,63,45,24,100,24,49
383,105,89,32,72,5,124,38,64,34,71,73,13
384,103,67,43,64,61,50,19,117,27,101,13,55
385,112,51,43,58,67,50,88,80,68,6,69,28
386,109,76,33,44,32,83,72,66,56,69,61,19
387,114,44,24,112,18,44,87,69,65,45,77,21
388,111,45,21,47,104,30,79,96,7,60,60,60
389,115,27,137,8,77,38,64,73,1,60,60,60
390,117,9,66,71,47,51,91,48,40,60,60,60
391,99,47,64,64,85,40,27,62,110,5,113,4
392,111,55,93,4,72,70,78,38,70,59,63,7
393,103,90,44,53,24,106,41,90,25,56,60,28
394,106,65,87,41,5,133,15,72,16,60,60,60
395,94,72,44,41,86,62,46,26,124,11,113,1
396,102,96,9,92,1,114,57,27,42,60,60,60
397,117,9,153,4,79,51,48,68,11,60,60,60
398,107,72,4,116,49,78,67,57,22,80,17,51
399,116,29,77,54,71,28,53,106,6,60,60,60
400,111,46,30,65,22,110,48,53,82,27,96,30
401,106,90,36,18,112,40,36,81,44,79,36,42
402,111,86,41,16,97,22,99,17,102,61,65,3
403,113,47,41,76,102,2,108,69,3,76,40,43
404,108,88,52,43,46,41,82,48,31,100,1,80
405,108,91,13,95,33,95,60,21,100,15,44,45
406,118,9,97,51,51,111,4,78,79,3,117,2
407,110,69,5,63,77,39,63,79,43,60,91,21
408,113,49,36,96,21,125,43,29,64,46,89,9
409,114,33,80,49,8,84,33,74,60,59,90,36
410,114,44,66,46,66,59,55,22,140,22,50,36
411,104,70,64,27,74,2,106,19,97,78,76,3
412,105,44,43,62,62,62,81,6,121,32,101,1
413,106,68,44,43,90,20,94,65,65,57,56,12
414,105,68,40,43,83,6,109,54,67,51,65,29
415,113,57,60,27,84,91,22,95,29,41,81,20
416,114,45,1,117,5,104,30,80,15,83,83,43
417,117,8,129,25,58,5,113,8,108,65,51,33
418,119,12,64,72,78,92,10,103,26,65,36,43
419,105,89,85,11,60,65,51,71,6,111,15,51
420,100,69,62,43,44,13,117,41,74,41,64,52
421,91,47,64,66,64,64,81,4,121,51,46,21
422,110,68,28,114,47,17,69,59,28,60,60,60
423,112,64,33,15,74,99,8,115,44,81,29,46
424,113,67,57,8,117,46,58,72,2,60,60,60
425,108,63,87,41,33,102,16,73,17,60,60,60
426,115,14,66,57,85,11,110,42,92,19,105,4
427,113,45,21,116,18,102,75,16,81,24,107,2
428,117,32,67,55,82,13,120,25,71,38,93,7
429,96,44,66,81,47,62,49,36,85,71,61,22
430,96,91,65,67,4,71,12,102,27,93,35,57
431,97,47,43,65,87,58,4,106,84,22,93,14
432,105,91,63,20,76,53,68,40,94,22,81,7
433,117,19,74,25,95,60,71,45,77,46,59,32
434,114,20,74,107,10,73,53,60,29,60,60,60
435,113,86,22,75,13,63,59,99,30,62,75,23
436,105,90,36,23,59,75,31,79,43,117,5,57
437,99,68,43,61,64,63,33,98,66,59,51,15
438,92,94,67,65,32,33,86,67,5,105,33,41
439,104,93,62,37,55,14,108,12,86,33,106,10
440,118,29,66,57,73,39,78,63,59,36,90,12
441,118,27,74,71,19,76,26,112,38,33,91,35
442,116,29,75,39,58,4,145,35,39,60,60,60
443,113,44,50,60,32,40,86,90,50,76,43,36
444,111,42,43,53,79,77,34,100,1,60,60,60
445,99,87,42,63,82,62,62,41,32,62,57,31
446,109,87,40,56,72,33,77,11,114,4,111,6
447,114,46,72,27,88,34,92,53,64,66,9,55
448,115,43,8,79,34,92,71,32,122,8,100,16
449,115,34,24,110,37,117,11,72,20,60,60,60
450,100,66,42,64,62,42,71,39,62,111,2,59
451,113,35,108,10,98,33,43,71,17,115,29,48
452,117,13,104,9,103,24,149,3,71,64,5,58
453,105,67,86,48,70,6,85,33,40,60,60,60
454,116,53,25,47,92,56,49,95,56,33,67,31
455,104,63,82,84,60,42,42,49,14,60,60,60
456,100,66,87,41,85,40,19,86,34,81,45,36
457,114,47,97,5,79,36,89,21,88,9,114,21
458,112,66,42,33,61,67,31,67,78,55,106,2
459,107,84,25,79,13,110,3,101,46,56,73,23
460,117,18,99,85,6,78,29,118,24,90,36,20
461,119,11,60,95,37,111,16,68,23,60,60,60
462,119,5,83,90,10,81,30,114,27,84,37,40
463,93,69,43,85,62,82,62,62,33,63,48,18
464,112,50,90,60,16,101,18,63,55,79,35,41
465,110,62,26,46,69,57,97,35,38,60,60,60
466,116,50,91,16,71,37,41,113,24,90,25,46
467,112,45,55,12,71,91,29,89,36,78,71,31
468,118,13,86,12,71,33,106,54,55,99,21,52
469,117,21,58,77,9,116,60,41,91,26,82,22
470,97,69,65,40,85,61,61,54,51,69,13,55
471,93,46,65,66,68,61,40,27,83,62,49,60
472,99,88,42,42,60,61,63,83,61,17,84,20
473,107,62,29,67,37,42,99,51,59,57,62,48
474,104,94,15,100,11,78,34,98,47,40,87,12
475,119,3,82,35,85,71,49,26,111,42,71,26
476,114,49,74,83,40,40,92,21,99,19,59,30
477,108,47,27,112,29,35,94,55,66,66,46,35
478,114,55,63,68,86,44,63,19,87,42,38,41
479,105,67,65,34,99,20,86,5,112,66,1,60
480,117,19,110,51,13,83,68,45,34,60,60,60
481,116,10,67,61,61,52,111,6,109,16,108,3
482,105,70,63,80,2,112,21,71,48,107,4,37
483,102,71,43,43,15,101,11,126,16,98,32,62
484,117,11,93,41,34,88,38,71,97,60,23,47
485,117,34,89,49,32,66,36,114,4,111,14,54
486,114,65,3,81,40,60,73,101,4,87,81,11
487,109,45,64,57,7,110,21,101,51,59,88,8
488,104,47,80,27,63,40,82,36,97,65,44,35
489,102,92,49,83,33,38,84,32,82,13,102,10
490,112,38,75,28,96,33,71,14,112,2,134,5
491,91,68,92,86,62,37,8,66,30,60,60,60
492,112,60,59,100,35,71,57,10,104,26,79,7
493,115,12,70,64,46,112,52,52,69,57,60,11
494,111,44,47,137,2,82,31,84,4,108,15,55
495,116,23,77,16,48,81,94,5,122,52,52,34
496,119,3,66,111,1,124,32,84,30,80,21,49
497,107,92,2,116,51,35,78,49,78,22,84,6
498,110,41,86,42,2,107,21,118,18,113,3,59
499,111,66,6,76,94,20,119,24,42,81,49,32
500,90,48,71,63,83,81,61,41,52,57,65,8
